path,label
/kaggle/input/garbage-classification/garbage_classification/metal/metal674.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass103.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal449.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic612.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic505.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass391.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass229.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic420.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic574.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal414.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass472.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic519.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass55.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic412.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass514.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic281.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal62.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic725.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic627.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass541.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic131.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic104.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal509.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass384.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass149.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass761.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass206.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal43.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic669.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass696.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass774.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal510.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal484.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal163.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic44.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal428.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic425.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal663.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic812.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal649.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal158.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal31.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic515.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal417.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass242.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal728.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass247.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic138.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal521.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic638.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass388.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass352.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic655.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass605.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass131.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal625.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic683.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic503.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal437.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic366.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic353.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal266.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic304.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal671.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal731.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal51.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic558.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic402.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic81.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass449.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic157.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass158.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic317.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic33.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal107.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal752.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal619.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal517.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal412.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass134.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass603.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal536.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic486.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass235.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass406.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass287.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal682.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass258.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal512.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal129.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic800.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal155.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic369.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass7.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass540.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic93.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass268.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal686.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass67.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass40.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass282.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass263.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic537.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal210.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal344.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic770.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic328.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal334.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic197.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass354.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass713.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic803.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic209.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass176.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic79.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic248.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal331.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic463.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic327.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic343.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic372.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal44.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal141.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic597.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic253.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic348.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass689.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass554.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic809.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal712.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal406.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass558.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic849.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal436.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic235.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass455.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass682.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass364.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass654.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic863.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic147.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass156.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal652.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic520.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal675.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic634.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass468.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic379.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic698.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic384.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic237.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass734.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass219.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass673.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal605.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass249.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass267.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal295.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass231.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass245.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic852.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic717.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass694.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass556.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic217.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass562.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic560.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic848.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal460.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal769.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal613.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal12.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic434.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal81.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass326.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal581.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal540.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass498.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass505.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic61.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic704.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass146.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal641.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal654.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass129.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass96.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal131.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass563.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal482.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic64.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass580.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass412.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic773.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass202.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic575.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal691.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic110.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal137.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic232.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic250.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic587.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic385.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic602.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal623.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal309.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal201.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal320.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic50.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal747.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/metal/metal70.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic656.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic202.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal542.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic108.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal209.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/white-glass/white-glass659.jpg,white-glass
/kaggle/input/garbage-classification/garbage_classification/metal/metal121.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic356.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/metal/metal441.jpg,metal
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic173.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic438.jpg,plastic
/kaggle/input/garbage-classification/garbage_classification/plastic/plastic491.jpg,plastic
