path,label
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal523.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper119.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash121.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass553.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery295.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological456.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass182.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash437.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological183.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological56.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic721.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic181.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass343.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass264.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1853.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery326.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass29.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass177.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery934.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes757.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass552.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard504.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4350.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery95.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass116.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper572.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes420.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery597.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes785.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1347.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash588.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery884.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes561.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash372.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes127.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal695.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes596.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass85.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass543.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper472.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass511.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal482.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic365.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic695.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper449.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass544.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash366.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass151.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes5310.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass100.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard597.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological711.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard32.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass420.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1975.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard815.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass67.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard123.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper615.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery567.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1875.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass216.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard264.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic817.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass596.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes697.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes1125.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery186.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash155.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash555.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal425.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes305.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash618.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper366.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2464.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological923.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1341.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes56.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery180.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1354.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash37.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash194.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper286.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass53.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological176.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes683.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery903.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass454.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass523.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1956.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass37.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic449.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic271.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard130.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic498.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal395.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard870.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery583.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper357.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological514.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass198.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass443.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological872.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard494.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass135.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes2440.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard673.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass133.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological931.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes50.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass414.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal103.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3007.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper599.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard421.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery730.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal739.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash462.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic705.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery329.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass276.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass24.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery924.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash286.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal176.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash254.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery550.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological111.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes232.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash240.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass392.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1040.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3413.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash139.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass554.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass236.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass570.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1131.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1673.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash569.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard282.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass538.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/white-glass/white-glass565.jpg,white-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes3234.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper919.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal608.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery246.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash675.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash313.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/metal/metal304.jpg,metal
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery420.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash42.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1843.jpg,shoes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/clothes/clothes4620.jpg,clothes
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass54.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/green-glass/green-glass540.jpg,green-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic635.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/trash/trash163.jpg,trash
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass506.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass526.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper533.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/cardboard/cardboard725.jpg,cardboard
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/paper/paper698.jpg,paper
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/brown-glass/brown-glass558.jpg,brown-glass
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/biological/biological345.jpg,biological
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/plastic/plastic620.jpg,plastic
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/battery/battery255.jpg,battery
/kaggle/input/d/mostafaabla/garbage-classification/garbage_classification/shoes/shoes1540.jpg,shoes
